budget,original_title,popularity,release_date,runtime,title,revenue,month_release_date,year_release_date,disney_production_company,twenty_century_fox_production_company,warner_bros_production_company,nbcuniversal_production_company,sony_pictures_production_company,paramount_pictures_production_company,top_twenty_keywords,top_twenty_influential_actors,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,status_released,status_rumored,crew_department_actors,crew_department_art,crew_department_camera,crew_department_costume_&_make-up,crew_department_crew,crew_department_directing,crew_department_editing,crew_department_lighting,crew_department_production,crew_department_sound,crew_department_visual_effects,crew_department_writing
30000000,The Other Woman,6.212898,2010-10-28,98.0,The Other Woman,102000000,10,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
5000000,Moon,13.336773,2009-06-12,97.0,Moon,9760104,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
38000000,The Ugly Truth,8.450799,2009-07-24,96.0,The Ugly Truth,205298907,7,2009,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
645180,My Left Foot: The Story of Christy Brown,5.841931,1989-07-21,103.0,My Left Foot: The Story of Christy Brown,14743391,7,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
250000,Behind the Burly Q,0.38671700000000003,2010-04-23,97.0,Behind the Burly Q,23859,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22500000,The Water Diviner,9.615664,2014-12-25,112.0,The Water Diviner,15520023,12,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5200000,Class of 1999,6.7001729999999995,1990-05-11,99.0,Class of 1999,2459895,5,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
26000000,Final Destination 2,12.638573,2003-01-31,90.0,Final Destination 2,90426405,1,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Psycho III,6.345885,1986-06-27,93.0,Psycho III,14481606,6,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
3500000,Batman: The Killing Joke,6.488277,2016-07-21,72.0,Batman: The Killing Joke,3775000,7,2016,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
10000000,Song to Song,12.928711999999999,2017-03-17,129.0,Song to Song,443684,3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
2410000,Missing in Action 2: The Beginning,9.110348,1985-03-01,100.0,Missing in Action 2: The Beginning,10755447,3,1985,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Jane Eyre,7.089084,2011-03-11,120.0,Jane Eyre,34710627,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
18000000,And So It Goes,7.696839999999999,2014-07-20,94.0,And So It Goes,25312387,7,2014,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Clean and Sober,2.8216080000000003,1988-08-10,124.0,Clean and Sober,8674093,8,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5000000,Myra Breckinridge,0.619657,1970-06-24,94.0,Myra Breckinridge,3000000,6,1970,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5000000,Rabbit Hole,7.007992999999999,2010-12-16,91.0,Rabbit Hole,5129058,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
0,Sleepwalkers,5.695003,1992-04-10,91.0,Sleepwalkers,30524763,4,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
60000000,State of Play,8.905732,2009-04-17,127.0,State of Play,87784194,4,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
22000000,The Death and Life of Bobby Z,10.77166,2007-07-23,97.0,The Death and Life of Bobby Z,413454,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1
25000000,Scarface,11.299673,1983-12-08,170.0,Scarface,65884703,12,1983,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
40000000,Rent,9.530278,2005-11-23,135.0,Rent,31670620,11,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
13000000,Mannequin Two: On the Move,2.62835,1991-01-07,95.0,Mannequin Two: On the Move,3752426,1,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
800000,A Patch of Blue,2.4616700000000002,2065-12-10,105.0,A Patch of Blue,6792000,12,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,I Am Ali,3.191386,2014-10-10,111.0,I Am Ali,7205,10,2014,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
4361898,Mambo Italiano,2.8733560000000002,2003-06-06,92.0,Mambo Italiano,3031801,6,2003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1
116000000,The Aviator,9.86738,2004-12-17,170.0,The Aviator,102000000,12,2004,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,The Last Supper,4.619915,1995-09-08,92.0,The Last Supper,442965,9,1995,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
8000000,It's Kind of a Funny Story,8.172013,2010-07-06,101.0,It's Kind of a Funny Story,6491240,7,2010,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
950000,Hard Candy,9.62025,2005-01-14,103.0,Hard Candy,7022209,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
50000000,Hansel & Gretel: Witch Hunters,10.337211,2013-01-17,88.0,Hansel & Gretel: Witch Hunters,224803475,1,2013,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
35000000,Predator 2,11.736241,1990-11-20,108.0,Predator 2,57120318,11,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
210000,"The Beast from 20,000 Fathoms",3.424057,2053-06-13,80.0,"The Beast from 20,000 Fathoms",5000000,6,2053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
6000000,The Year of Living Dangerously,13.293569,1982-12-17,115.0,The Year of Living Dangerously,1317657,12,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
6000000,Butch Cassidy and the Sundance Kid,6.714577,2069-09-23,110.0,Butch Cassidy and the Sundance Kid,102308889,9,2069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1
20000000,Free Willy,5.990572,1993-07-16,112.0,Free Willy,153698625,7,1993,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
6500000,Annabelle,23.242452,2014-10-02,99.0,Annabelle,255273813,10,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3705538,The Crying Game,7.404329,1992-09-02,112.0,The Crying Game,62548947,9,1992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
12000000,Lars and the Real Girl,8.025117999999999,2007-10-12,106.0,Lars and the Real Girl,11293663,10,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
95000000,Percy Jackson & the Olympians: The Lightning Thief,9.785895,2010-02-01,118.0,Percy Jackson & the Olympians: The Lightning Thief,226497209,2,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
20000000,Dylan Dog: Dead of Night,12.763976,2011-03-16,107.0,Dylan Dog: Dead of Night,4634062,3,2011,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
0,A Band Called Death,2.690008,2013-06-27,96.0,A Band Called Death,125,6,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1752000,Sunset Boulevard,11.709777,2050-08-10,110.0,Sunset Boulevard,5000000,8,2050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
12000000,Harold & Kumar Escape from Guantanamo Bay,13.065315,2008-04-25,107.0,Harold & Kumar Escape from Guantanamo Bay,43493123,4,2008,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
33000000,Snakes on a Plane,7.4185740000000004,2006-08-06,105.0,Snakes on a Plane,62022014,8,2006,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,The Book Thief,16.373622,2013-11-08,131.0,The Book Thief,76586316,11,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3000000,Happiness,5.493697,1998-10-16,139.0,Happiness,2807390,10,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
25000000,Stay Tuned,13.72021,1992-08-14,87.0,Stay Tuned,10736401,8,1992,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1
0,Some Girls,2.903563,1988-09-09,94.0,Some Girls,401421,9,1988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
25000000,No Strings Attached,8.88057,2011-01-21,107.0,No Strings Attached,147780440,1,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
7000000,House of the Dead,5.701278,2003-04-11,90.0,House of the Dead,13818181,4,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3000000,Bachelorette,10.893224,2012-08-06,87.0,Bachelorette,11947954,8,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
70000000,Battle: Los Angeles,6.7537460000000005,2011-03-08,116.0,Battle: Los Angeles,202466756,3,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5000000,The Grudge 3,10.510468,2009-05-12,90.0,The Grudge 3,38610009,5,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
65000000,Resident Evil: Retribution,0.948759,2012-09-12,95.0,Resident Evil: Retribution,240159255,9,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
650000,Stake Land,7.814255,2010-09-30,98.0,Stake Land,33245,9,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1
72000000,Signs,11.211568,2002-08-02,106.0,Signs,408247917,8,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
18000000,Glory,7.521346,1989-12-15,122.0,Glory,26828365,12,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
12000000,Act of Valor,12.159818,2012-02-24,110.0,Act of Valor,81272766,2,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
28000000,Pride and Prejudice and Zombies,7.954623,2016-02-04,108.0,Pride and Prejudice and Zombies,16374328,2,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
0,"Die, Mommie, Die!",0.950658,2003-10-31,90.0,"Die, Mommie, Die!",320092,10,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,O,5.378833,2001-08-31,95.0,O,16017403,8,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
30000000,Rosewood,2.899809,1997-02-21,140.0,Rosewood,13130349,2,1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Sleeping with Other People,8.844452,2015-06-26,100.0,Sleeping with Other People,3214116,6,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
68000000,The Saint,10.97633,1997-04-03,116.0,The Saint,118063304,4,1997,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
30000000,Toy Story,21.946943,1995-10-30,81.0,Toy Story,373554033,10,1995,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
15000000,Krampus,15.553313000000001,2015-11-26,98.0,Krampus,61548707,11,2015,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
10000000,Gun Shy,6.370105000000001,2000-02-04,101.0,Gun Shy,1631839,2,2000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10000000,Sinister 2,17.602928,2015-08-19,97.0,Sinister 2,52882018,8,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
65000000,Zodiac,19.083823000000002,2007-03-02,157.0,Zodiac,84785914,3,2007,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
25000000,Up in the Air,8.338562,2009-09-05,109.0,Up in the Air,163670000,9,2009,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
800000,Children of the Corn,11.846960000000001,1984-03-09,93.0,Children of the Corn,14000000,3,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
8000000,A Street Cat Named Bob,9.609879,2016-11-04,103.0,A Street Cat Named Bob,82703,11,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1
0,Things Are Tough All Over,9.442756,1982-08-04,90.0,Things Are Tough All Over,21134374,8,1982,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
130000000,After Earth,10.747641999999999,2013-05-30,100.0,After Earth,243843127,5,2013,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
88000000,Pixels,21.14796,2015-07-16,105.0,Pixels,243637091,7,2015,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
777000,THX 1138,8.152085000000001,1971-03-11,86.0,THX 1138,2437000,3,1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
42000000,High Crimes,8.371005,2002-04-03,115.0,High Crimes,63781810,4,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
2000000,Leprechaun 2,3.3924,1994-04-07,85.0,Leprechaun 2,2260622,4,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,Sordid Lives,1.650666,2001-05-11,111.0,Sordid Lives,1079726,5,2001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10000000,Hard to Kill,7.176601,1990-02-09,96.0,Hard to Kill,47410000,2,1990,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
36000000,Gnomeo & Juliet,9.244469,2011-01-13,84.0,Gnomeo & Juliet,189712432,1,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
15000000,One Day,11.239011999999999,2011-03-02,107.0,One Day,59389433,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
0,1969,2.238458,1988-08-18,95.0,1969,5979011,8,1988,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Free Style,0.739681,2008-12-24,94.0,Free Style,140987,12,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
850000,Latter Days,3.334942,2003-07-10,107.0,Latter Days,819939,7,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
14000000,Suffragette,8.093442,2015-10-16,106.0,Suffragette,16002420,10,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Planet Hulk,5.769957,2010-02-02,81.0,Planet Hulk,7000000,2,2010,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4798235,The Awakening,9.336568,2011-08-17,107.0,The Awakening,209696,8,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
10000000,A Better Life,3.0337970000000003,2011-06-24,98.0,A Better Life,1759252,6,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,True Story,7.87202,2015-04-17,100.0,True Story,4719695,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Soapdish,9.904821,1991-05-31,97.0,Soapdish,36489888,5,1991,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Elvis & Nixon,5.966121,2016-04-22,87.0,Elvis & Nixon,1055287,4,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
20000000,Daybreakers,10.038613,2009-01-06,98.0,Daybreakers,51416464,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,The Reluctant Fundamentalist,6.231928,2013-03-17,130.0,The Reluctant Fundamentalist,519535,3,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
90000000,The Haunted Mansion,11.605735000000001,2003-11-25,87.0,The Haunted Mansion,182290266,11,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1
500000,Varalaru,0.48252700000000004,2006-10-20,157.0,Varalaru,500000,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
145000000,How to Train Your Dragon 2,12.256689,2014-06-12,102.0,How to Train Your Dragon 2,609123048,6,2014,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
30000000,A Perfect World,8.040589,1993-11-24,138.0,A Perfect World,135130999,11,1993,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Tyrannosaur,4.548774,2011-10-07,93.0,Tyrannosaur,22321,10,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
0,Hercules,1.567626,1983-08-12,98.0,Hercules,10676194,8,1983,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
17500000,Beerfest,7.481125,2006-08-25,110.0,Beerfest,19179969,8,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
7000000,Bottle Rocket,6.904831,1996-02-21,91.0,Bottle Rocket,560069,2,1996,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
75000000,The Legend of Zorro,8.940007000000001,2005-10-24,129.0,The Legend of Zorro,142400065,10,2005,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
